valor_gasto,edad,salario,edad_salario
327680.0,57,1600000,91200000
492991.0,28,2066000,57848000
1041816.0,34,1500000,51000000
64628.00000000001,37,1500000,55500000
843475.0,33,1832000,60456000
324470.64705882355,35,2700000,94500000
792925.158562368,49,4000000,196000000
80227.2,25,1500000,37500000
424526.0,54,2400000,129600000
2500201.0,54,3750000,202500000
1290308.0,32,2000000,64000000
542800.0,24,14000000,336000000
352113.98403928796,35,2200000,77000000
703125.0000000001,57,2800000,159600000
1797150.0,43,3000000,129000000
149755.0,46,2900000,133400000
252000.0,60,1600000,96000000
747169.0,20,2000000,40000000
369150.0,50,3900000,195000000
779320.0,38,1600000,60800000
742055.806451613,26,2700000,70200000
395380.00000000006,59,12000000,708000000
286167.0,61,2700000,164700000
489689.1917293233,30,1650000,49500000
242637.27272727274,30,1500000,45000000
542803.0,33,2000000,66000000
107000.0,48,1500000,72000000
224141.0,25,1450000,36250000
482840.0,33,1600000,52800000
933730.0,33,1800000,59400000
422612.1528876915,54,2008000,108432000
591135.2727272727,41,3000000,123000000
231169.0,50,2100000,105000000
116242.83890577508,57,2418000,137826000
525970.0,57,3150000,179550000
1100444.0,48,1800000,86400000
781762.0,51,1500000,76500000
169291.83333333337,35,1600000,56000000
407402.0,28,3200000,89600000
682338.0,46,2800000,128800000
152658.5625,26,3600000,93600000
668230.0,37,1800000,66600000
79010.31952662722,27,1900000,51300000
1039618.9444897723,48,2300000,110400000
1159892.4772727273,43,3100000,133300000
929616.0,40,1540000,61600000
494617.0,47,3582500,168377500
43084.0,65,1500000,97500000
643412.0,37,1600000,59200000
888532.0,47,1500000,70500000
956168.0,50,3500000,175000000
850876.1599999998,34,1600000,54400000
691755.0,42,2600000,109200000
776080.0,38,6000000,228000000
765671.1111111111,31,2000000,62000000
448572.50000000006,35,1500000,52500000
613150.0,26,1500000,39000000
403934.4,41,1600000,65600000
78034.52459016394,60,3900000,234000000
688123.7303326031,41,2850000,116850000
519900.0,46,1560000,71760000
608834.3225806452,28,1800000,50400000
0.0,46,3120000,143520000
738226.8,32,1500000,48000000
466658.0,41,2200000,90200000
108665.0,50,1700000,85000000
435483.0,33,3186000,105138000
1170532.4347826086,34,3900000,132600000
115790.0,34,4687000,159358000
468153.33333333326,45,1500000,67500000
620969.0,34,1700000,57800000
586180.0,32,1500000,48000000
218304.31034482762,25,1800000,45000000
490769.7297297297,55,2000000,110000000
261420.38461538465,42,5000000,210000000
209919.375,43,1800000,77400000
216264.0,36,1800000,64800000
120960.6225680934,19,1700000,32300000
860146.0,60,4500000,270000000
1086204.0,46,2500000,115000000
726767.0,35,1860000,65100000
458632.0,33,1500000,49500000
160204.6927374302,49,1500000,73500000
405544.2975778547,56,4158000,232848000
504218.0,49,1500000,73500000
113634.0,48,2200000,105600000
560132.0,43,2000000,86000000
509042.1621621622,50,1600000,80000000
186493.0,52,1600000,83200000
473090.0,40,2300000,92000000
243471.94814548074,55,1600000,88000000
1433160.4,56,3500000,196000000
397628.00000000006,53,2855175,151324275
1078187.2727272727,33,10000000,330000000
152000.0,22,1545000,33990000
139250.0,41,9590321,393203161
337850.0,50,1500000,75000000
617710.0,64,1691127,108232128
388046.4,49,2000000,98000000
129826.66666666669,29,2000000,58000000
212880.33755274265,55,2240000,123200000
172769.33333333337,43,1800000,77400000
788352.0,37,8000000,296000000
160928.0,61,1500000,91500000
1011858.0,52,4000000,208000000
779809.0,36,1765000,63540000
175929.06976744183,52,1500000,78000000
322180.0,63,3100000,195300000
393026.66666666674,43,5600000,240800000
243532.0,44,3000000,132000000
1332396.0,39,11000000,429000000
440840.0,26,1900000,49400000
1008130.0,24,1800000,43200000
794540.0,34,2420000,82280000
162484.36363636365,29,1600000,46400000
324940.8,55,1800000,99000000
530226.0,45,7000000,315000000
1063780.1082407802,72,2400000,172800000
291254.0,46,1600000,73600000
688380.0,36,1600000,57600000
226695.34883720928,58,3000000,174000000
825844.0,22,1500000,33000000
367254.0,55,3000000,165000000
347092.0,48,3000000,144000000
699998.0,26,2200000,57200000
960240.0,42,1500000,63000000
447836.86046511633,25,1500000,37500000
2965497.0,43,7500000,322500000
428000.0,30,2800000,84000000
448694.0,25,2000000,50000000
744460.6060606061,30,2500000,75000000
435232.65306122456,32,1500000,48000000
312868.0,42,1500000,63000000
520842.0,59,2300000,135700000
277465.8493150685,45,1700000,76500000
912965.59375,47,2300000,108100000
612442.0,50,3200000,160000000
1137034.0,39,2400000,93600000
798878.0,45,4500000,202500000
172636.80000000002,71,2800000,198800000
289338.0,60,3120000,187200000
678157.5483870967,28,1800000,50400000
870370.0,39,1500000,58500000
567220.0,43,2600000,111800000
733342.0499999998,53,1800000,95400000
983225.0,28,1800000,50400000
452264.0,41,12000000,492000000
1100886.0,44,2380000,104720000
277772.0,59,2400000,141600000
867628.0,57,5000000,285000000
1172668.0,39,1800000,70200000
884911.0,56,3700000,207200000
1130130.0,56,2200000,123200000
476074.89473684214,36,1800000,64800000
71873.52631578947,33,1800000,59400000
1015617.0322580644,47,1600000,75200000
722426.0,26,1500000,39000000
679492.0,44,2000000,88000000
296818.0,30,1800000,54000000
328400.93023255817,33,2800000,92400000
581457.1052631579,36,2200000,79200000
495696.8449112186,45,2000000,90000000
1755567.1641791046,46,5000000,230000000
996164.0,33,2200000,72600000
604098.75,49,3300000,161700000
266287.0,51,2500000,127500000
1107498.0,32,1600000,51200000
419253.0,61,3100000,189100000
534279.0697674418,31,2800000,86800000
665193.6923076923,28,2200000,61600000
211096.5,50,1500000,75000000
158801.89183466876,48,3515565,168747120
404246.0,33,1800000,59400000
1899319.0,35,4100000,143500000
664942.0,24,1800000,43200000
1313289.0,30,2950000,88500000
742283.4285714286,49,2000000,98000000
334696.0,52,2000000,104000000
199493.8864628821,32,3500000,112000000
384269.0,52,2600000,135200000
195596.0,42,1800000,75600000
760332.0,26,1500000,39000000
233800.0,39,1700000,66300000
455220.0,48,2800000,134400000
1032920.9109730849,56,4000000,224000000
1127565.731707317,48,3300000,158400000
99005.6,47,2000000,94000000
164013.84,40,1800000,72000000
662183.5294117647,32,2100000,67200000
122844.23076923074,53,1500000,79500000
159905.55555555553,27,2500000,67500000
350038.0,52,2475137,128707124
332752.4590163934,43,2500000,107500000
250450.00000000003,39,1500000,58500000
659714.0,61,2400000,146400000
747724.0,28,1600000,44800000
458145.4285714286,25,2600000,65000000
654307.0,47,1868000,87796000
1467890.0,31,4000000,124000000
147456.0,32,3200000,102400000
1252658.0,50,2800000,140000000
366444.94382022467,44,5000000,220000000
1199372.0,43,2000000,86000000
701498.0,41,2800000,114800000
813842.0,27,2100000,56700000
810790.0,60,3700000,222000000
366276.0,50,2100000,105000000
1163162.0,49,3877000,189973000
247623.82758620693,38,1800000,68400000
172060.0,32,2500000,80000000
107000.0,45,5000000,225000000
1141772.0,34,2100000,71400000
1101942.9713617752,67,2200000,147400000
988176.0,44,2200000,96800000
0.0,51,5900000,300900000
1279851.0,40,3500000,140000000
450770.0,40,1420000,56800000
592315.0,47,1500000,70500000
627767.0,55,3000000,165000000
1373847.25,62,9500000,589000000
337022.0,49,2170000,106330000
256800.00000000003,50,3800000,190000000
277378.0,27,3000000,81000000
2725932.0,51,7300000,372300000
1584620.0,47,7000000,329000000
1471602.0,62,3400000,210800000
717354.9473684209,40,1800000,72000000
165003.0,51,1800000,91800000
1823142.0,36,7000000,252000000
1154764.0,39,1800000,70200000
914146.0,54,4500000,243000000
679173.0,48,3000000,144000000
513563.7590361446,58,2200000,127600000
367885.9842519685,32,1800000,57600000
287356.1946902655,34,1500000,51000000
733260.0,33,2000000,66000000
647400.1818181818,29,1700000,49300000
496515.93220338994,25,2800000,70000000
437774.8836178231,58,2750000,159500000
339798.0,54,2000000,108000000
1403318.0212014134,36,2000000,72000000
1355399.0,43,10000000,430000000
861653.8677694714,36,10400000,374400000
680862.6666666665,37,2000000,74000000
424713.09090909094,28,1600000,44800000
637684.0,30,2600000,78000000
62858.00000000001,59,1500000,88500000
591980.0,52,2500000,130000000
985431.0,33,2300000,75900000
586180.0,27,1500000,40500000
340246.0,27,1656000,44712000
675480.0,51,3000000,153000000
423780.4285714286,60,1800000,108000000
584610.0,43,1800000,77400000
376040.0,31,2000000,62000000
1010843.4904242938,61,3014000,183854000
324570.0,50,1800000,90000000
488704.0,22,1500000,33000000
1172342.0,30,2000000,60000000
329680.3379501385,46,1988000,91448000
175103.72093023255,34,6700000,227800000
367494.0,26,2200000,57200000
268014.94056847546,39,3005000,117195000
436254.0,42,1950000,81900000
448947.0,50,1500000,75000000
116542.65306122447,24,1500000,36000000
609043.1578947369,49,2000000,98000000
1314748.2142857143,50,15000000,750000000
134560.0,37,1850000,68450000
351090.6666666666,50,2400000,120000000
1358216.0,35,2400000,84000000
256123.3846153846,37,1800000,66600000
235947.0,56,7000000,392000000
209130.66666666663,21,1600000,33600000
1351912.0,50,3900000,195000000
341107.22222222225,37,2500000,92500000
643058.0,24,1500000,36000000
575594.0,44,1800000,79200000
1555746.0,34,4665000,158610000
2019740.0,41,6500000,266500000
692513.0,60,2100000,126000000
348472.42718446604,33,1484000,48972000
250424.46929532717,36,1640000,59040000
548680.012999675,26,1800000,46800000
998214.0,42,15000000,630000000
234772.40579710147,41,1600000,65600000
628839.0,56,6000000,336000000
596688.0,59,2600000,153400000
285476.0,56,2300000,128800000
227196.78714859442,46,2000000,92000000
894980.0,46,2500000,115000000
1032020.0,47,1641000,77127000
817120.0,28,2600000,72800000
1415616.0,40,3500000,140000000
303347.9139264713,31,1580000,48980000
1021222.5745884784,62,3500000,217000000
1032832.0,53,3200000,169600000
330112.0,40,2000000,80000000
718438.0,34,3000000,102000000
246100.0,56,4721000,264376000
697228.0,28,1500000,42000000
775560.0,48,2000000,96000000
386593.98009188357,41,3060000,125460000
235976.21617705247,38,1670000,63460000
692341.7142857142,29,1500000,43500000
911079.7297297296,27,5000000,135000000
340981.5384615385,49,2500000,122500000
186771.91489361704,50,2000000,100000000
927587.0,35,1624000,56840000
281410.0,23,2000000,46000000
467849.73913043475,28,1600000,44800000
321551.11111111107,25,1600000,40000000
474432.0,34,6000000,204000000
139616.3888888889,33,2300000,75900000
662617.5,34,1700000,57800000
446120.0,42,3100000,130200000
337568.07920792076,24,1800000,43200000
34740.0,27,1700000,45900000
351067.01414743107,51,2000000,102000000
419868.0,45,1800000,81000000
694795.7647058824,56,3600000,201600000
1304634.0,62,2600000,161200000
776458.0,41,2100000,86100000
495622.0,29,1450000,42050000
453600.0,38,7437000,282606000
1016855.0,46,1600000,73600000
260270.27027027032,40,5000000,200000000
967104.0,30,1500000,45000000
201200.0,30,1700000,51000000
800028.0,29,3500000,101500000
260771.5555555556,35,1600000,56000000
625518.499519576,42,5300000,222600000
380054.2222222222,30,1600000,48000000
426016.00000000006,42,1500000,63000000
272953.5483870968,47,1500000,70500000
311186.5714285714,48,1500000,72000000
880471.0000000001,53,1500000,79500000
685546.0,61,3000000,183000000
454880.0,59,1700000,100300000
479088.0,23,2000000,46000000
245750.0,28,2000000,56000000
861877.0764119602,42,3500000,147000000
411298.1818181818,31,1500000,46500000
459588.95262484,47,30240000,1421280000
1409928.0,56,2000000,112000000
746240.0,47,1800000,84600000
2068411.0,52,7000000,364000000
856446.4882943144,49,3500000,171500000
726167.1474616941,27,2230000,60210000
604736.0,24,1600000,38400000
452338.78554595436,49,1826000,89474000
703582.0,36,2000000,72000000
759668.0,42,1800000,75600000
634178.0,39,3000000,117000000
645712.0,41,1800000,73800000
274380.0,61,1500000,91500000
1183572.0,45,1700000,76500000
961930.0,29,3600000,104400000
519888.32512315275,49,1800000,88200000
696516.039574643,41,1753496,71893336
289742.0,26,1800000,46800000
603405.956521739,38,2200000,83600000
518843.0,49,3900000,191100000
333467.8260869565,40,2000000,80000000
815768.6666666667,29,1800000,52200000
857555.0,50,1422000,71100000
960862.7151617464,49,1500000,73500000
356200.0,28,1600000,44800000
745308.0,44,1700000,74800000
197736.0,55,3400000,187000000
281480.2580645161,63,3200000,201600000
416511.4285714286,35,1800000,63000000
601272.0,49,1693556,82984244
520851.5555555556,56,3200000,179200000
1058444.0,46,2500000,115000000
543544.1509433964,70,2000000,140000000
266000.0,50,3500000,175000000
532539.0,54,1500000,81000000
698282.0,47,3100000,145700000
680674.2857142857,50,2000000,100000000
867029.9923142613,28,2313000,64764000
115496.0,37,3800000,140600000
226216.28985507245,51,3400000,173400000
381816.00000000006,45,2500000,112500000
310479.09433962265,58,1600000,92800000
459220.0,38,2300000,87400000
661738.0,47,2000000,94000000
443212.0,52,1502000,78104000
256220.24367385192,36,1500000,54000000
844635.0000000001,24,1600000,38400000
575377.0,33,1700000,56100000
665578.0,61,4000000,244000000
347527.2857142857,35,1800000,63000000
768786.0000000001,27,3020000,81540000
83366.84210526316,38,1500000,57000000
500000.0,36,3600000,129600000
317000.0,56,2032000,113792000
140202.37299796456,56,3000000,168000000
578672.0,24,1500000,36000000
824224.0000000001,38,1600000,60800000
401400.0,35,1560000,54600000
865936.0,42,1822000,76524000
702474.1304347826,23,1500000,34500000
903880.0,31,1800000,55800000
612736.0,58,3200000,185600000
243444.0,34,3000000,102000000
569856.0,38,2200000,83600000
870420.8875739644,52,2700000,140400000
574200.0,57,9000000,513000000
704310.0,46,1480000,68080000
258959.0,38,2000000,76000000
1123973.2558139537,33,2500000,82500000
354902.0,72,3000000,216000000
445120.0,47,3000000,141000000
1383336.0,42,3000000,126000000
959350.0,56,3000000,168000000
554018.0,36,2000000,72000000
403644.0,29,4800000,139200000
1204318.0,36,1650000,59400000
1364496.0,25,3400000,85000000
1652042.0,39,10000000,390000000
942196.0,33,2000000,66000000
409522.85714285716,45,2000000,90000000
563844.0,46,2000000,92000000
974002.0,30,1700000,51000000
529309.3617021276,31,2000000,62000000
69780.0,45,1550000,69750000
520932.0,56,1600000,89600000
615381.3559322035,29,1500000,43500000
350168.4911807296,55,3120000,171600000
479208.0,43,6600000,283800000
845136.0,56,1500000,84000000
886884.0,41,1800000,73800000
540760.0,38,3888000,147744000
555342.4,21,1600000,33600000
404860.0,27,1500000,40500000
800106.9999999999,32,1450000,46400000
795380.0,36,1675000,60300000
619928.0,61,2000000,122000000
1521116.0,58,3490000,202420000
735810.0,54,2300000,124200000
928152.0,28,1600000,44800000
658748.0,27,1600000,43200000
859578.0,33,1800000,59400000
909907.2418417523,38,1500000,57000000
370969.0,55,2000000,110000000
772340.0,35,2500000,87500000
837478.0,31,1490000,46190000
566074.7317795043,38,1500000,57000000
485639.5135135135,56,2700000,151200000
563843.0,47,2900000,136300000
666769.0,52,4000000,208000000
83718.25157577418,26,1800000,46800000
840659.9999999999,58,1600000,92800000
1312790.0,47,10000000,470000000
47940.0,27,15000000,405000000
207881.28,25,1800000,45000000
251494.1052631579,27,1800000,48600000
458586.0,40,2120000,84800000
1227108.0,46,17000000,782000000
593770.0,38,3000000,114000000
233474.0,38,5000000,190000000
0.0,45,1500000,67500000
367910.44776119397,46,2900000,133400000
357380.0,43,4000000,172000000
123374.24242424242,58,2500000,145000000
521570.0,43,3000000,129000000
210654.0,40,1500000,60000000
825618.0,53,2000000,106000000
615002.0,37,1700000,62900000
433856.0,34,2800000,95200000
577065.6,50,3000000,150000000
575801.425915299,35,3488000,122080000
449786.9302325581,29,1800000,52200000
886701.8181818181,52,6000000,312000000
1302011.4210526315,62,3100000,192200000
855730.0,49,4000000,196000000
973626.0,44,1800000,79200000
1019991.8235294119,38,2300000,87400000
703018.0,54,1600000,86400000
406480.0,30,2000000,60000000
794851.0,62,4600000,285200000
150335.0,25,2000000,50000000
217821.42857142855,45,3000000,135000000
593026.530612245,35,1500000,52500000
271500.0,31,2100000,65100000
1059512.0,25,4000000,100000000
471432.44171779143,25,2360000,59000000
1798050.0,55,4900000,269500000
138886.0,42,3000000,126000000
883230.0,42,2000000,84000000
406572.0,61,3000000,183000000
550000.0,31,2000000,62000000
544491.0,49,2900000,142100000
693845.5286794131,40,3298000,131920000
417053.75,44,2500000,110000000
991706.2335801288,53,3500000,185500000
521112.0,42,1700000,71400000
94718.0,47,1800000,84600000
485000.0,44,1700000,74800000
453934.69483568077,24,2300000,55200000
236723.98039215693,31,3800000,117800000
1192126.0,37,2200000,81400000
717328.0,61,3120000,190320000
637654.7999999999,33,2000000,66000000
226022.0,54,2400000,129600000
333100.0,33,1500000,49500000
327006.7375886525,60,1750000,105000000
833454.0,26,2000000,52000000
572359.5121951221,22,2200000,48400000
444861.724137931,46,1500000,69000000
807152.0,39,23000000,897000000
375180.0,54,3219000,173826000
163000.0,43,1500000,64500000
319224.0,39,3300000,128700000
295112.0,34,3500000,119000000
478759.0,30,1800000,54000000
1054486.0,54,1500000,81000000
223382.77777777772,34,1500000,51000000
1016497.0,27,3200000,86400000
279163.0,59,1500000,88500000
894567.2673267326,31,1530000,47430000
192390.0,34,2300000,78200000
358467.78556297865,25,1800000,45000000
382246.0,34,3647000,123998000
210210.0,58,2800000,162400000
1147836.0,32,1600000,51200000
77040.0,59,2000000,118000000
28421.05263157895,31,2500000,77500000
688781.7801047121,52,1800000,93600000
59014.07317073171,31,2300000,71300000
457746.0,35,7000000,245000000
913773.3333333331,55,6000000,330000000
514313.33333333326,27,2000000,54000000
383108.66666666657,31,1800000,55800000
223128.0,52,1500000,78000000
170680.14705882352,29,3000000,87000000
446120.0,44,3100000,136400000
533760.0,53,4000000,212000000
749520.0,43,3000000,129000000
1110168.0,32,1600000,51200000
634698.0645161291,29,1900000,55100000
536002.0,38,5200000,197600000
413547.6785714286,45,1480000,66600000
373216.0,37,1490000,55130000
651193.5000000001,32,2500000,80000000
733798.1402214022,34,3720000,126480000
582624.0,43,2117297,91043771
747107.3333333335,27,2000000,54000000
1477256.0000000002,57,2500000,142500000
890796.0,33,2000000,66000000
976007.0,26,1680000,43680000
965940.0,34,3500000,119000000
838323.9999999999,36,6600000,237600000
451992.0,63,3000000,189000000
465949.0,26,1500000,39000000
571372.2802197803,25,1900000,47500000
182922.0,47,1800000,84600000
0.0,27,2200000,59400000
689648.0,33,1520000,50160000
416084.3455497382,33,1700000,56100000
705440.0,37,3000000,111000000
360620.9268292683,28,2300000,64400000
356608.0,38,1500000,57000000
481522.0,26,1700000,44200000
2115320.3076923075,38,3500000,133000000
1348345.7180023878,45,4000000,180000000
139062.75,31,3000000,93000000
437351.5384615385,28,1800000,50400000
379505.3079933407,47,1700000,79900000
155436.0,47,2600000,122200000
1195600.0,31,2900000,89900000
322868.0,48,2000000,96000000
650820.0,30,1450000,43500000
457104.0,44,3000000,132000000
305400.0,63,3200000,201600000
634240.0,32,3000000,96000000
1624662.978723404,48,12000000,576000000
1500081.9310344828,38,12000000,456000000
130190.0,49,1500000,73500000
1707851.0,56,2800000,156800000
243456.0,42,1700000,71400000
715827.0,46,2475137,113856302
656648.0,25,1600000,40000000
255530.0,55,5000000,275000000
326484.0,21,2400000,50400000
690893.0,58,2100000,121800000
703892.0,36,4600000,165600000
1837538.0,36,3200000,115200000
512462.0,34,2500000,85000000
951582.0,46,1800000,82800000
286098.0,36,1624011,58464396
47935.99999999999,58,1500000,87000000
233982.0,27,1600000,43200000
1764139.0000000002,42,2500000,105000000
908973.0,33,1800000,59400000
367438.0,39,2780000,108420000
508680.0,24,2200000,52800000
414241.84615384607,34,1800000,61200000
155346.2068965517,54,2700000,145800000
1027802.7631995408,59,2000000,118000000
533280.0,61,2800000,170800000
398872.22222222225,48,2000000,96000000
791058.0,33,2200000,72600000
849427.6363636366,48,3000000,144000000
1034825.2592592592,61,1700000,103700000
1116258.8041237113,31,3650000,113150000
537972.0,35,3800000,133000000
855357.0,64,2000000,128000000
272845.0,46,1500000,69000000
494240.0,59,2000000,118000000
588466.852812126,57,1600000,91200000
901160.0,35,2500000,87500000
1895343.0,47,2800000,131600000
884497.0,54,3200000,172800000
512031.2195121952,24,1500000,36000000
268311.9391338275,33,3050000,100650000
1148764.0,40,2800000,112000000
937315.0,32,1500000,48000000
422954.0,35,1800000,63000000
1348388.0,55,2000000,110000000
350100.0,30,1500000,45000000
1467972.4985835694,52,3080000,160160000
406171.0,29,1694000,49126000
1601231.5384615385,51,4500000,229500000
937026.0,61,1600000,97600000
438040.8537460045,52,3120336,162257472
174712.0,48,1800000,86400000
1112328.0,45,2418000,108810000
539400.0,48,3000000,144000000
312000.0,33,1800000,59400000
90419.0,52,1800000,93600000
680306.0,33,4000000,132000000
98933.84615384613,56,5000000,280000000
311589.375,35,1800000,63000000
709364.0,28,1500000,42000000
635139.0,39,2300000,89700000
589272.275862069,48,1600000,76800000
178314.43795620438,27,1479000,39933000
690928.0,32,1900000,60800000
657149.0,42,2300000,96600000
365197.62162162154,32,2200000,70400000
1176026.0,50,1800000,90000000
203942.0,49,2090000,102410000
525230.0,53,3200000,169600000
115710.0,22,1500000,33000000
674018.0,23,2200000,50600000
488241.0,52,3100000,161200000
636759.0,33,2000000,66000000
165506.46492434663,34,1900000,64600000
402336.9565217392,42,2200000,92400000
160689.2813141684,31,1600000,49600000
276702.0,61,2800000,170800000
1165699.0,54,5000000,270000000
159802.0,28,2000000,56000000
321856.0,48,2500000,120000000
106523.41463414636,54,1500000,81000000
202736.82926829267,23,2000000,46000000
439394.0,29,1500000,43500000
132838.23529411765,34,3000000,102000000
858759.0,48,2200000,105600000
213786.0,46,2500000,115000000
192748.0,28,1600000,44800000
935313.8888888888,44,5000000,220000000
561157.0212765958,37,1500000,55500000
885904.0000000001,31,1500000,46500000
965630.0,40,1500000,60000000
525734.8571428572,30,2000000,60000000
437494.6153846154,58,1500000,87000000
79536.0,32,1700000,54400000
272550.0,35,1860000,65100000
281788.0,29,2000000,58000000
831629.0,32,2000000,64000000
982935.0,34,3000000,102000000
306567.33333333326,50,2800000,140000000
939848.4,30,2700000,81000000
489297.66666666674,26,1450000,37700000
311427.28719723184,49,1624000,79576000
415178.0,51,2700000,137700000
293398.73684210534,56,2100000,117600000
104240.0,48,3800000,182400000
629666.8421052631,61,3000000,183000000
920370.0,31,1704000,52824000
94904.0,31,2000000,62000000
351174.0,49,1500000,73500000
705489.0,28,1500000,42000000
309549.85714285716,26,1420000,36920000
959346.0,33,3500000,115500000
1279178.7272727273,40,7000000,280000000
354524.51775734633,31,2500000,77500000
1528735.951219512,36,2600000,93600000
302107.3333333334,30,2026000,60780000
1152038.0,27,1800000,48600000
908880.6749698677,33,1800000,59400000
405426.00000000006,33,1500000,49500000
577655.2837488763,38,1600000,60800000
676901.0,35,2100000,73500000
489310.00000000006,39,1800000,70200000
432181.8461538462,40,1800000,72000000
599556.0,32,1500000,48000000
441537.62162162154,40,2200000,88000000
154988.4705882353,56,1800000,100800000
784228.5714285714,29,2000000,58000000
1401384.0,29,2000000,58000000
321097.71428571426,30,1600000,48000000
133989.76744186052,48,2000000,96000000
255220.0,40,3000000,120000000
1532222.0,70,10000000,700000000
728958.0,42,1800000,75600000
430365.0,36,1500000,54000000
1164436.0,52,2000000,104000000
1673823.9999999998,48,5000000,240000000
87100.0,31,1600000,49600000
526606.0,62,3500000,217000000
568139.5499999999,50,2200000,110000000
181542.0,35,2383243,83413505
605968.0,26,3200000,83200000
293521.39534883725,54,1800000,97200000
1199924.142857143,47,6500000,305500000
261619.4444444445,34,1900000,64600000
450445.0,28,3000000,84000000
829809.8823529412,45,1800000,81000000
354088.0869565218,49,2200000,107800000
527410.0,59,2400000,141600000
953670.0,40,1600000,64000000
571837.0,28,2900000,81200000
1002918.0,39,1600000,62400000
730959.2727272727,30,4000000,120000000
461521.92582953814,26,1490000,38740000
165769.26666666663,34,2200000,74800000
457954.0,34,1550000,52700000
81049.5,43,2100000,90300000
711861.3165895572,44,2479000,109076000
473478.0,40,2000000,80000000
418981.0126582278,37,1700000,62900000
180312.5,46,5000000,230000000
438548.6729223434,35,3065269,107284415
263125.0,48,3000000,144000000
89880.0,40,1800000,72000000
141940.0,60,2300000,138000000
315462.19178082194,40,3500000,140000000
350000.0,40,2450000,98000000
381292.0,68,2800000,190400000
1019588.0,50,4000000,200000000
427775.0,49,3400000,166600000
476298.8,23,3200000,73600000
650773.9999999999,44,2500000,110000000
470617.87500000006,35,1800000,63000000
440419.1219512195,43,1600000,68800000
365676.38297872344,21,1500000,31500000
932770.0,49,3800000,186200000
142378.0,42,2400000,100800000
322070.0,54,1470000,79380000
846166.0,43,2500000,107500000
1057074.0,23,1500000,34500000
674012.1818181818,46,2100000,96600000
384085.90909090906,39,1500000,58500000
427840.0,53,2100000,111300000
122546.0,57,9000000,513000000
1542901.0,66,3200000,211200000
363612.46153846156,40,1500000,60000000
688074.9999999999,35,5000000,175000000
506372.0,55,2500000,137500000
1769882.0,62,3000000,186000000
382047.4683544304,35,2900000,101500000
1133800.0,23,1750000,40250000
0.0,44,3200000,140800000
1055467.0,24,1700000,40800000
905012.0,42,1800000,75600000
199800.00000000003,27,1500000,40500000
928218.0,23,1800000,41400000
350968.0,22,1700000,37400000
1796574.0,46,2800000,128800000
1499560.0,32,3361855,107579360
232367.57894736843,38,1600000,60800000
541017.0,51,3120000,159120000
376209.5,42,2000000,84000000
595545.1612903225,24,2000000,48000000
686528.4337349398,44,13000000,572000000
736624.0,28,1500000,42000000
965634.0,38,2800000,106400000
766875.9999999999,34,2800000,95200000
191271.2835820896,37,2200000,81400000
1634747.377472055,59,2800000,165200000
352896.0,57,1440000,82080000
486142.89446284896,49,5552000,272048000
1039145.0,31,2000000,62000000
947560.0,41,2500000,102500000
322557.2881355932,57,4000000,228000000
397275.7142857143,40,2000000,80000000
563264.0,42,1500000,63000000
863232.0,32,2100000,67200000
198003.5,36,2000000,72000000
589800.0,28,1800000,50400000
357631.33333333326,47,1800000,84600000
534602.0,45,3100000,139500000
543704.0,34,1500000,51000000
413418.976744186,42,3600000,151200000
989188.0,47,4000000,188000000
483291.0,35,1600000,56000000
148508.4,42,3000000,126000000
366518.0,45,2214000,99630000
669641.1764705883,33,2200000,72600000
1092495.0,53,2200000,116600000
768569.0,44,1970000,86680000
120102.0,34,3500000,119000000
1140213.0,33,6000000,198000000
556428.0,35,2500000,87500000
321600.0,46,1600000,73600000
856128.0,23,1500000,34500000
528186.0,41,1550000,63550000
486646.6687984412,27,1500000,40500000
493736.0,35,1900000,66500000
710117.0,24,2300000,55200000
455622.0,34,1500000,51000000
989940.0,58,3800000,220400000
2600290.0,47,6623700,311313900
290029.84044016514,28,2095000,58660000
603241.9919141658,57,3225000,183825000
418220.00000000006,56,1500000,84000000
301253.3333333334,24,2800000,67200000
374928.0,33,1600000,52800000
1630483.0,51,2500000,127500000
546662.0,35,1800000,63000000
556169.0,35,1800000,63000000
284090.35714285716,56,1500000,84000000
111568.7441860465,28,2400000,67200000
258089.0,23,2000000,46000000
255088.0,47,1600000,75200000
708912.0,46,2300000,105800000
698932.0,36,2600000,93600000
642084.7826086957,33,3000000,99000000
1074493.0,49,14000000,686000000
429387.0,49,1650000,80850000
130532.13402061856,31,2550000,79050000
1399929.0,50,3100000,155000000
290968.58278145693,27,1640000,44280000
317536.0,24,7500000,180000000
219108.0,40,2400000,96000000
400150.5681818182,28,2000000,56000000
909412.0,36,1800000,64800000
1342285.4838709678,53,5000000,265000000
500000.0,24,3000000,72000000
344405.0,24,2100000,50400000
466850.0,41,6000000,246000000
685788.0,51,1800000,91800000
359564.0,31,2500000,77500000
857993.9999999999,56,3000000,168000000
841116.0,22,1800000,39600000
264210.0,40,1600000,64000000
499323.2947976879,58,3800000,220400000
355410.00000000006,47,2500000,117500000
213266.0,49,3400000,166600000
118176.15274113332,33,1494540,49319820
268116.6101694916,39,3000000,117000000
117272.0,21,2000000,42000000
238927.1688311688,55,3120000,171600000
887048.9999999999,35,3000000,105000000
1194553.6585365855,34,5000000,170000000
222342.0,40,1500000,60000000
800467.0,47,1800000,84600000
279240.08,34,2800000,95200000
